id,title,filtered_words_str,label
R091,New Report on Climate Change,"country,quite,note,religious,history.,experts,discuss,ongoing,developments,climate,change.",REAL
R157,New Report on Climate Change,"artist,college,voice,then.,individual,point,approach,forward,color.,plant,staff,arrive,throw.,experts,discuss,ongoing,developments,climate,change.",REAL
F098,Miracle Drug Confirmed by Sources,"group,activity,focus,once.,list,miss,line,open,eye,draw.,production,investment,test,gas,course,attention.,physical,necessary,usually,air,forward.,—,shocking,claims,miracle,drug,surface,internet.",FAKE
F164,Immortal Jellyfish Confirmed by Sources,"message,realize.,relationship,approach,process,center,system,off.,—,shocking,claims,immortal,jellyfish,surface,internet.",FAKE
R050,New Report on Economic Growth,"study,common,several,impact,old,pick.,dark,trial,along,skin,note,interview.,push,build,agent,job.,experts,discuss,ongoing,developments,economic,growth.",REAL
R249,New Report on Climate Change,"quality,successful.,free,ok,catch,street,letter.,amount,quickly,baby,represent,ready.,charge,affect,seven,pattern,serve,star.,experts,discuss,ongoing,developments,climate,change.",REAL
R093,New Report on Election,"popular,beautiful,learn.,story,decide,program,key.,mrs,never,analysis,standard,per,deal,decision.,experts,discuss,ongoing,developments,election.",REAL
R131,New Report on Education,"system,class,dog.,experts,discuss,ongoing,developments,education.",REAL
F107,Flat Earth Confirmed by Sources,"within,test,four,form,tree,war.,still,market,tonight.,sound,leader,left,name,lead.,—,shocking,claims,flat,earth,surface,internet.",FAKE
F153,Hoax Confirmed by Sources,"blue,good,society,current.,increase,treatment,simple.,—,shocking,claims,hoax,surface,internet.",FAKE
F091,Flat Earth Confirmed by Sources,"sign,magazine,local,research.,question,work,kid,successful.,—,shocking,claims,flat,earth,surface,internet.",FAKE
R246,New Report on Economic Growth,"fly,account,collection,glass.,building,box,operation,alone,crime.,system,recent,second,certainly.,experts,discuss,ongoing,developments,economic,growth.",REAL
F004,Secret Cure Confirmed by Sources,"television,business,far,adult,us,sing,our.,near,size,put,really,lead,structure.,blood,even,figure,poor,cold.,—,shocking,claims,secret,cure,surface,internet.",FAKE
F220,Celebrity Scandal Confirmed by Sources,"response,total,tv,author,leg.,woman,need,their.,—,shocking,claims,celebrity,scandal,surface,internet.",FAKE
F121,Hoax Confirmed by Sources,"security,wrong,painting,add,tonight,fall.,simple,operation,relate,serious,bank.,produce,fund,scene,soon.,—,shocking,claims,hoax,surface,internet.",FAKE
F245,Mind Control Confirmed by Sources,"term,close,step,strategy,system.,little,view,whatever,cup.,—,shocking,claims,mind,control,surface,internet.",FAKE
R035,New Report on Climate Change,"article,program,reach,remain,happen,toward.,cause,shake,real,nearly,senior,last,generation.,experts,discuss,ongoing,developments,climate,change.",REAL
R024,New Report on Education,"us,door,race,hotel,back,professional.,discover,three,stay,suggest,believe,successful.,force,rise,decade.,boy,trade,old.,experts,discuss,ongoing,developments,education.",REAL
F079,Miracle Drug Confirmed by Sources,"particular,understand,forget,then.,hold,big,major,always,think,natural,party.,—,shocking,claims,miracle,drug,surface,internet.",FAKE
R094,New Report on Policy,"war,poor,article.,scene,tv,hot,way,international.,experts,discuss,ongoing,developments,policy.",REAL
R040,New Report on Policy,"relate,debate,rest.,benefit,plan,weight,cover,eight,teach,debate.,experts,discuss,ongoing,developments,policy.",REAL
F170,Immortal Jellyfish Confirmed by Sources,"tough,protect,business.,word,month,live,of.,financial,ask,floor,interview.,—,shocking,claims,immortal,jellyfish,surface,internet.",FAKE
F130,Immortal Jellyfish Confirmed by Sources,"agency,republican,next,baby,center,break,indeed.,teach,choice,realize,final,finish,according.,—,shocking,claims,immortal,jellyfish,surface,internet.",FAKE
R085,New Report on Economic Growth,"agency,cause,far,space,better,low.,kind,cup,lawyer,national.,young,turn,join,administration,federal.,experts,discuss,ongoing,developments,economic,growth.",REAL
R054,New Report on Budget Report,"prevent,station,evening,whatever,natural,staff,wrong.,medical,design,imagine,occur,imagine,respond,page.,quality,tough,road,easy,bad,near.,experts,discuss,ongoing,developments,budget,report.",REAL
R047,New Report on Technology Breakthrough,"board,office,soon,free,short.,experts,discuss,ongoing,developments,technology,breakthrough.",REAL
R199,New Report on Economic Growth,"wife,provide,fall,ten,network,add,national,suddenly.,eat,natural,prevent,everyone,though,technology.,drug,soon,when.,campaign,quite,participant,interview,role,single.,experts,discuss,ongoing,developments,economic,growth.",REAL
F062,Miracle Drug Confirmed by Sources,"store,person,receive,candidate,town.,contain,begin,child,produce,democratic,figure,street.,—,shocking,claims,miracle,drug,surface,internet.",FAKE
R244,New Report on Technology Breakthrough,"color,add,guy,stage,father,political,past,bring.,among,modern,end,commercial,once.,kitchen,develop,act,cup,wife,police,research,after.,fact,suggest,town,current,possible,pass.,experts,discuss,ongoing,developments,technology,breakthrough.",REAL
R107,New Report on Election,"education,less,mouth.,defense,perform,old,old.,wrong,human,play,enter,decade.,experts,discuss,ongoing,developments,election.",REAL
F148,Aliens Confirmed by Sources,"laugh,use,sense.,old,ever,six,appear,source,wind.,marriage,good,attorney,argue,size,note,check,speech.,without,sometimes,theory,way,reveal.,—,shocking,claims,aliens,surface,internet.",FAKE
F023,Mind Control Confirmed by Sources,"start,ok,almost,set,huge,many,game,should.,structure,serious,surface,forward,carry,support,hair,box.,network,oil,together,everybody,meeting.,—,shocking,claims,mind,control,surface,internet.",FAKE
R075,New Report on Budget Report,"answer,left,even,south,impact,country.,mr,simply,may,past,message,interesting,country.,experts,discuss,ongoing,developments,budget,report.",REAL
R220,New Report on Public Health,"authority,respond,yourself.,serious,southern,win,history,part.,key,question,family,sit,talk,two,own.,product,discussion,hope,color,author,discussion,good.,experts,discuss,ongoing,developments,public,health.",REAL
R099,New Report on Economic Growth,"network,offer,traditional,concern,nature,college,top.,subject,politics,fear,everyone,ball,score.,experts,discuss,ongoing,developments,economic,growth.",REAL
F066,Flat Earth Confirmed by Sources,"party,although,threat,nearly.,—,shocking,claims,flat,earth,surface,internet.",FAKE
F060,Flat Earth Confirmed by Sources,"receive,else,under.,race,today,bring,then.,—,shocking,claims,flat,earth,surface,internet.",FAKE
F022,Government Cover-Up Confirmed by Sources,"tree,activity,finally,your.,beyond,huge,interview,hair,tough.,late,risk,full,question,increase,foreign,decision,green.,star,first,participant,federal,window,lead,debate,short.,—,shocking,claims,government,cover-up,surface,internet.",FAKE
F127,Mind Control Confirmed by Sources,"military,current,win,case,fly,factor,never.,actually,hear,individual,president,among.,—,shocking,claims,mind,control,surface,internet.",FAKE
R212,New Report on Education,"speak,deep,key.,family,policy,customer.,time,truth,contain,authority,raise,lose.,experts,discuss,ongoing,developments,education.",REAL
F119,Mind Control Confirmed by Sources,"color,guess,mention,third,campaign,foreign.,thing,month,wonder,college,black,up.,role,increase,born,allow,identify,point.,—,shocking,claims,mind,control,surface,internet.",FAKE
F103,Hoax Confirmed by Sources,"almost,positive,meeting,popular,impact,material,on.,area,maybe,create,response,thus,guess,if.,subject,figure,painting,military.,—,shocking,claims,hoax,surface,internet.",FAKE
F191,Mind Control Confirmed by Sources,"place,enough,adult,discover,entire,industry,best.,day,difficult,available,carry,decade,data.,—,shocking,claims,mind,control,surface,internet.",FAKE
F002,Mind Control Confirmed by Sources,"contain,choice,concern.,—,shocking,claims,mind,control,surface,internet.",FAKE
R155,New Report on Election,"future,about.,already,parent,yard,statement,home.,success,thank,maintain,situation.,experts,discuss,ongoing,developments,election.",REAL
R006,New Report on Technology Breakthrough,"way,church,put,others,determine,exist,about.,adult,less,camera,both.,experts,discuss,ongoing,developments,technology,breakthrough.",REAL
F086,Government Cover-Up Confirmed by Sources,"occur,program,never,give,case,business.,power,service,fall,information,establish,smile,generation.,budget,child,much,wear,question,show,why.,—,shocking,claims,government,cover-up,surface,internet.",FAKE
R168,New Report on Election,"part,evidence,side.,since,difficult,political,carry,surface,must,look.,bag,dinner,woman,manage,item.,experts,discuss,ongoing,developments,election.",REAL
R077,New Report on Public Health,"cover,degree,teach,management.,issue,school,generation,develop.,late,language,along,force.,experts,discuss,ongoing,developments,public,health.",REAL
F209,Hoax Confirmed by Sources,"center,standard,type,board.,hard,total,answer,apply.,—,shocking,claims,hoax,surface,internet.",FAKE
R236,New Report on Public Health,"office,wrong,similar.,lot,part,rich,wide,senior.,fill,impact,finish,seem,face,remember.,experts,discuss,ongoing,developments,public,health.",REAL
F186,Aliens Confirmed by Sources,"ahead,process,entire,place.,—,shocking,claims,aliens,surface,internet.",FAKE
R243,New Report on Public Health,"organization,final,ago,everything.,experts,discuss,ongoing,developments,public,health.",REAL
F094,Immortal Jellyfish Confirmed by Sources,"yet,conference,entire,record,miss,east.,third,true,charge,student,something.,treat,forget,black.,population,american,hear,million.,—,shocking,claims,immortal,jellyfish,surface,internet.",FAKE
R032,New Report on Economic Growth,"set,explain,statement,new,may,thing.,experts,discuss,ongoing,developments,economic,growth.",REAL
R033,New Report on Education,"old,move,development,sense,near,eight.,play,instead,man,share.,experts,discuss,ongoing,developments,education.",REAL
R045,New Report on Technology Breakthrough,"letter,style,sister.,program,congress,democrat,throw,season,after.,experts,discuss,ongoing,developments,technology,breakthrough.",REAL
R116,New Report on Education,"order,reach,personal,color,trouble,southern.,drug,everything,probably,draw.,less,kind,research,throughout,west,theory.,experts,discuss,ongoing,developments,education.",REAL
F056,Celebrity Scandal Confirmed by Sources,"land,course,his.,somebody,difference,different,boy.,—,shocking,claims,celebrity,scandal,surface,internet.",FAKE
R043,New Report on Policy,"statement,money,knowledge,paper.,record,without,bag,result,today,ask,right.,allow,individual,partner,eat,with.,experts,discuss,ongoing,developments,policy.",REAL
R145,New Report on Economic Growth,"north,artist,site,perhaps,police,response,main.,experts,discuss,ongoing,developments,economic,growth.",REAL
F200,Secret Cure Confirmed by Sources,"drop,main,lawyer,lead.,—,shocking,claims,secret,cure,surface,internet.",FAKE
F034,Celebrity Scandal Confirmed by Sources,"page,century,year,wind.,building,laugh,let,avoid,can.,—,shocking,claims,celebrity,scandal,surface,internet.",FAKE
F149,Secret Cure Confirmed by Sources,"base,herself.,economic,future,way,family.,cover,condition,lawyer,significant,audience.,—,shocking,claims,secret,cure,surface,internet.",FAKE
F051,Secret Cure Confirmed by Sources,"hundred,bar,president,increase.,recently,institution,leg,off.,seven,responsibility,final,commercial.,—,shocking,claims,secret,cure,surface,internet.",FAKE
F089,Flat Earth Confirmed by Sources,"treatment,section,bit,day.,feeling,officer,candidate.,wonder,inside,result,region.,—,shocking,claims,flat,earth,surface,internet.",FAKE
F135,Flat Earth Confirmed by Sources,"role,executive,act,radio,also.,occur,rich,modern,anything,yard.,lawyer,exactly,world,budget,finish,idea,mean.,—,shocking,claims,flat,earth,surface,internet.",FAKE
F088,Government Cover-Up Confirmed by Sources,"student,nearly,art,benefit.,yet,sport,certain,event.,single,training,card,forward,exist.,—,shocking,claims,government,cover-up,surface,internet.",FAKE
R010,New Report on Election,"help,total,general.,one,mrs,new,force,husband,sing,general.,experts,discuss,ongoing,developments,election.",REAL
R211,New Report on Policy,"effect,space,top.,tree,stand,fear,west,true,half.,experts,discuss,ongoing,developments,policy.",REAL
F204,Miracle Drug Confirmed by Sources,"hospital,performance,forget,across,cut.,eight,step,local.,fact,half,film,perform,clearly,travel,happy,less.,—,shocking,claims,miracle,drug,surface,internet.",FAKE
F168,Miracle Drug Confirmed by Sources,"well,deep,either,state,right,imagine,small,weight.,—,shocking,claims,miracle,drug,surface,internet.",FAKE
R011,New Report on Public Health,"edge,indeed,fear,policy,help,claim,research.,experts,discuss,ongoing,developments,public,health.",REAL
R232,New Report on Climate Change,"represent,fill,oil,left,someone.,experts,discuss,ongoing,developments,climate,change.",REAL
R042,New Report on Public Health,"drug,tv,expert,employee,message,reason.,experts,discuss,ongoing,developments,public,health.",REAL
F182,Hoax Confirmed by Sources,"response,list,go,meeting,back,story.,walk,four,enjoy,sport,make,music,head,fish.,citizen,magazine,art,sound,soon.,—,shocking,claims,hoax,surface,internet.",FAKE
F036,Miracle Drug Confirmed by Sources,"citizen,clearly,may,born.,box,last,tough,statement.,huge,program,commercial,table,even.,true,hand,share,fill,person.,—,shocking,claims,miracle,drug,surface,internet.",FAKE
F068,Secret Cure Confirmed by Sources,"visit,range,enter.,firm,bed,scene,join,environment,industry,senior,discover.,—,shocking,claims,secret,cure,surface,internet.",FAKE
R015,New Report on Election,"data,billion,husband,throughout,call,mission,interview.,experts,discuss,ongoing,developments,election.",REAL
R147,New Report on Climate Change,"couple,program,begin,item,reach.,number,open,remember,key,whatever,high,certain.,experts,discuss,ongoing,developments,climate,change.",REAL
F198,Government Cover-Up Confirmed by Sources,"growth,follow,prove.,decision,herself.,—,shocking,claims,government,cover-up,surface,internet.",FAKE
R081,New Report on Climate Change,"last,environment,hundred,truth.,bring,although,media,really.,experts,discuss,ongoing,developments,climate,change.",REAL
F050,Aliens Confirmed by Sources,"ten,somebody,word.,view,strategy,action,ever,choose,never,she.,—,shocking,claims,aliens,surface,internet.",FAKE
F162,Celebrity Scandal Confirmed by Sources,"week,final,option,true,but.,reduce,kind,describe,number.,—,shocking,claims,celebrity,scandal,surface,internet.",FAKE
R028,New Report on Technology Breakthrough,"hundred,manager,kitchen,say,beautiful.,system,national,father,rule,market.,experts,discuss,ongoing,developments,technology,breakthrough.",REAL
R195,New Report on Budget Report,"series,pull,there.,growth,different,section,forget,thing,sometimes,staff,themselves.,smile,color,find,exist,gas,network.,experts,discuss,ongoing,developments,budget,report.",REAL
F116,Aliens Confirmed by Sources,"truth,sure,month.,tonight,man,quality,son,think,bar.,speak,adult,turn,north.,—,shocking,claims,aliens,surface,internet.",FAKE
R018,New Report on Research,"data,option,soon,production.,reduce,building,allow,set.,picture,difficult,discussion,glass,card.,experts,discuss,ongoing,developments,research.",REAL
F073,Immortal Jellyfish Confirmed by Sources,"mission,stop,probably,go,attorney,computer,staff,economic.,rich,environmental,form,democratic,special,see,whose.,establish,sing,employee.,bar,black,past,close,throw,of.,—,shocking,claims,immortal,jellyfish,surface,internet.",FAKE
F059,Miracle Drug Confirmed by Sources,"law,message,movement,decide,beyond,rock.,officer,officer,mrs,start,must.,apply,head,hard,across,see,middle,sell.,—,shocking,claims,miracle,drug,surface,internet.",FAKE
R078,New Report on Budget Report,"despite,open,resource.,work,interest,price,support,career.,item,left,smile,eye,might.,experts,discuss,ongoing,developments,budget,report.",REAL
F216,Secret Cure Confirmed by Sources,"politics,product,town,garden,research.,sport,watch,strong,around.,range,full,issue,ground.,—,shocking,claims,secret,cure,surface,internet.",FAKE
F206,Celebrity Scandal Confirmed by Sources,"gas,listen,wrong,hold,later.,later,friend,study,ten.,station,idea,serve,use,indeed,best.,—,shocking,claims,celebrity,scandal,surface,internet.",FAKE
R036,New Report on Research,"sort,future,exactly,hospital,leg.,attention,skin,question,enter,finish.,rock,stage,ask,goal,environment,law,offer.,experts,discuss,ongoing,developments,research.",REAL
F104,Aliens Confirmed by Sources,"policy,beyond,wife,fact.,raise,image,agency,increase,seek.,—,shocking,claims,aliens,surface,internet.",FAKE
F000,Hoax Confirmed by Sources,"something,official,fund,concern,marriage,crime.,organization,new,write,base,today,various.,lawyer,drive,fine.,—,shocking,claims,hoax,surface,internet.",FAKE
R136,New Report on Education,"former,according,everybody,small,guy,live,test.,development,news,policy,agency,how.,thing,strategy,small,lawyer.,experts,discuss,ongoing,developments,education.",REAL
F019,Immortal Jellyfish Confirmed by Sources,"need,everybody,leg,help.,scientist,leg,send,daughter,listen,great.,nearly,outside,population,life,painting,time,where.,—,shocking,claims,immortal,jellyfish,surface,internet.",FAKE
R012,New Report on Technology Breakthrough,"leader,analysis.,experts,discuss,ongoing,developments,technology,breakthrough.",REAL
R052,New Report on Education,"room,approach,pull,itself.,right,always,officer,far,easy,stage.,wish,tree,remember,discover,simply,challenge.,experts,discuss,ongoing,developments,education.",REAL
R123,New Report on Climate Change,"form,hundred,crime,approach,vote,education,human,world.,color,answer,forward,evidence,coach.,experts,discuss,ongoing,developments,climate,change.",REAL
F040,Government Cover-Up Confirmed by Sources,"community,term,card,without.,sort,enough,first,whether.,—,shocking,claims,government,cover-up,surface,internet.",FAKE
R160,New Report on Climate Change,"three,product,around,fact,same.,guess,serious,young,occur.,somebody,record,first.,experts,discuss,ongoing,developments,climate,change.",REAL
F067,Immortal Jellyfish Confirmed by Sources,"region,present,newspaper,idea,thousand,our.,major,air,collection,popular,young.,design,behind,gun,knowledge,oil.,—,shocking,claims,immortal,jellyfish,surface,internet.",FAKE
R069,New Report on Research,"money,system,authority,remember.,enter,third,wife,affect,measure,establish.,experts,discuss,ongoing,developments,research.",REAL
F160,Mind Control Confirmed by Sources,"test,various,build,none.,together,affect,blood,international,away.,quickly,somebody,camera,evidence,sport,much.,—,shocking,claims,mind,control,surface,internet.",FAKE
F053,Hoax Confirmed by Sources,"offer,hair,get,training,arrive,organization,candidate.,training,year,guy,already,family,drive,attack.,—,shocking,claims,hoax,surface,internet.",FAKE
R074,New Report on Education,"everything,television,idea,guess,fight.,soldier,develop,break.,option,democrat,growth,everyone,word.,able,dinner,you.,experts,discuss,ongoing,developments,education.",REAL
R007,New Report on Election,"loss,two,wide,game.,next,future,check,cup,reflect,girl,someone.,baby,finally,doctor.,experts,discuss,ongoing,developments,election.",REAL
R119,New Report on Climate Change,"media,quality,effort,pull.,however,outside,claim,great,administration.,remember,movement,health.,experts,discuss,ongoing,developments,climate,change.",REAL
R087,New Report on Budget Report,"goal,machine,design,board,standard.,entire,enough,executive,establish,follow.,experts,discuss,ongoing,developments,budget,report.",REAL
F145,Miracle Drug Confirmed by Sources,"yes,focus.,program,defense,sure,kid,prepare.,student,agency,the.,—,shocking,claims,miracle,drug,surface,internet.",FAKE
R065,New Report on Budget Report,"challenge,close,economy.,actually,people,food,close.,experts,discuss,ongoing,developments,budget,report.",REAL
R208,New Report on Budget Report,"wrong,way,federal,available,stop,sell.,data,four,piece,line,animal,create,trip.,benefit,today,score,night,power,box,vote.,experts,discuss,ongoing,developments,budget,report.",REAL
R048,New Report on Budget Report,"employee,campaign,hand,cultural,property.,five,right,prevent,clear.,experts,discuss,ongoing,developments,budget,report.",REAL
F076,Aliens Confirmed by Sources,"commercial,opportunity,outside,someone,whose,indeed.,seven,administration,sign,wish,subject,week.,smile,husband,know,animal,according.,—,shocking,claims,aliens,surface,internet.",FAKE
R019,New Report on Policy,"show,training,campaign,late,today,stage.,feel,sit,happy,leg,since,work.,experts,discuss,ongoing,developments,policy.",REAL
F115,Immortal Jellyfish Confirmed by Sources,"prepare,say,approach.,enough,spring,nearly,spend,task,bit.,mean,exactly,price,model,effect.,—,shocking,claims,immortal,jellyfish,surface,internet.",FAKE
R031,New Report on Education,"provide,available,nation,local,budget.,economy,speak,soldier,war.,experts,discuss,ongoing,developments,education.",REAL
R190,New Report on Research,"ten,example,represent,factor,cell.,man,resource,expect,relate,hundred,effort.,experts,discuss,ongoing,developments,research.",REAL
